business_id,name,address,city,state,postal,lat,lon,categories,opening_hours,0star,1star,2star,3star,4star,5star,totalreview,negative_count,neutral_count,positive_count,sentiment_score,avg_star_rating
0-CQlqMMOrwMhy4EgW4tfw,Jack in the Box,410 Keystone Ave,Reno,NV,89503,39.5273397973,-119.8265786469,"Fast Food, Tacos, Breakfast & Brunch, Burgers, Restaurants, Mexican","{'Monday': '6:0-1:0', 'Tuesday': '6:0-1:0', 'Wednesday': '6:0-1:0', 'Thursday': '6:0-1:0', 'Friday': '6:0-1:0', 'Saturday': '6:0-1:0', 'Sunday': '6:0-1:0'}",0,19,7,2,2,8,38,26,2,10,-0.421,2.29
0-Lihni2Ak2RL6RwHb4fpw,Broad Deli,2200 N Broad St,Philadelphia,PA,19132,39.9865131,-75.1566358,"Beer, Wine & Spirits, Delis, Restaurants, Bars, Beer Bar, Beverage Store, Nightlife, Pizza, Food Delivery Services, Food","{'Monday': '6:0-2:0', 'Tuesday': '6:0-2:0', 'Wednesday': '6:0-2:0', 'Thursday': '6:0-2:0', 'Friday': '6:0-2:0', 'Saturday': '6:0-2:0', 'Sunday': '7:0-0:0'}",0,1,0,2,1,3,7,1,2,4,0.429,3.71
0-M3vGd6IveJh77-Bwc8EQ,The Bungalow Tampa,2202 W Kennedy Blvd,Tampa,FL,33606,27.9445198,-82.4821729,"Seafood, American (New), Nightlife, Breakfast & Brunch, Sports Bars, Restaurants, Bars, Caribbean, Cuban","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:30'}",0,23,22,37,35,34,151,45,37,69,0.159,3.23
0-PClaUWGphUvuTH8wQ51w,Bloomsday Cafe,414 S 2nd St,Philadelphia,PA,19147,39.9427774,-75.1456566,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Bars, Wine Bars, Nightlife","{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '10:0-14:0'}",0,1,2,2,8,34,47,3,2,42,0.83,4.53
0-XYsSxJhu8ayKx1f3v_tA,Cath Coffee & Tea House,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,"Coffee & Tea, American (Traditional), Food, Restaurants","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}",0,2,1,1,1,9,14,3,1,10,0.5,4.0
0-fNOKL8IQBVe97Xx593KA,Sunrise Cafe And Bake Shop,816 DeKalb St,Bridgeport,PA,19405,40.1024124,-75.3490748,"Coffee & Tea, Food, Bakeries","{'Monday': '6:0-12:0', 'Tuesday': '6:0-12:0', 'Wednesday': '6:0-12:0', 'Thursday': '6:0-12:0', 'Friday': '6:0-12:0', 'Saturday': '6:0-12:0', 'Sunday': '6:0-12:0'}",0,0,0,0,0,3,3,0,0,3,1.0,5.0
0-kdvVEyfkusVeWQVC5mqw,Boujie Biscuit,10 Johnson Ave,Indianapolis,IN,46219,39.7703228437,-86.073102,"Caribbean, Comfort Food, Southern, Restaurants","{'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '9:0-15:0'}",0,2,1,3,1,17,24,3,3,18,0.625,4.25
0-knl9jhkJnseDvsrUpFWw,The Steakhouse at Circus,"Circus Circus Reno, 500 North Sierra St",Reno,NV,89503,39.5314893614,-119.8156120136,"Steakhouses, Restaurants, Food","{'Monday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",0,8,5,2,9,22,46,13,2,31,0.391,3.7
0-pY7oEuTT6j9fa1k-YBnw,Roots Cafe,133 E Gay St,West Chester,PA,19380,39.9616314,-75.6030542,"Breakfast & Brunch, Restaurants, Sandwiches, American (New), Cafes, CSA, Food","{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-15:0'}",0,11,8,12,43,156,230,19,12,199,0.783,4.41
0-sdEXGugXvklP_EWR8V9Q,Grocery Outlet Bargain Market,301 North Lewis Rd,Royersford,PA,19468,40.1933291,-75.5344331,"Discount Store, Outlet Stores, Food, Shopping, Grocery","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",0,2,0,1,1,0,4,2,1,1,-0.25,2.25
0-vm81VsdqaohVZ8m3wYvQ,Ballwin Sno-Cone,151 Ries Rd,Ballwin,MO,63021,38.5902617,-90.5379502,"Food, Desserts, Sandwiches, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",0,3,1,2,1,8,15,4,2,9,0.333,3.67
0006EuNe5LBARerF4RKz4Q,Scarpinato's Cucina and Catering,194 Fries Mill Rd,Turnersville,NJ,08012,39.735271,-75.0475162,"Food, Italian, Soup, Restaurants","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '16:0-22:0'}",0,20,11,3,19,48,101,31,3,67,0.356,3.63
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,7801 Ogontz Ave,Philadelphia,PA,19150,40.0719622,-75.157311,"Seafood Markets, Specialty Food, Food","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-22:0', 'Saturday': '9:30-22:0', 'Sunday': '10:30-18:30'}",0,17,4,2,2,26,51,21,2,28,0.137,3.31
00eSqUS2r4pm0dFZhZ3d1g,HG Bucks Bagels,1179 York Rd,Warminster,PA,18974,40.224607,-75.096142,"Sandwiches, Bakeries, Restaurants, Food, Bagels, Delis, Pizza","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-20:0', 'Saturday': '6:30-20:0', 'Sunday': '6:30-19:0'}",0,12,3,1,8,13,37,15,1,21,0.162,3.19
00jYsq4GewmNQUhGxxQDEg,Walgreens,699 W Germantown Pike,Norristown,PA,19403,40.1525490653,-75.347609818,"Shopping, Convenience Stores, Food, Beauty & Spas, Drugstores, Cosmetics & Beauty Supply, Photography Stores & Services","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",0,3,0,0,0,2,5,3,0,2,-0.2,2.6
00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,8101 Ridge Ave,Philadelphia,PA,19128,40.0571665,-75.2357367,"Specialty Food, Delis, Sandwiches, Fruits & Veggies, International Grocery, Grocery, Food, Restaurants, Farmers Market","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-15:0', 'Sunday': '9:0-16:0'}",0,2,2,2,11,55,72,4,2,66,0.861,4.6
00rY5F9ltW-IWf2Ev96kOg,Quills Coffee,335 W 9th St,Indianapolis,IN,46202,39.7791327,-86.1645255,"Coffee Roasteries, Cafes, Coffee & Tea, Restaurants, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-18:0', 'Sunday': '7:0-18:0'}",0,2,5,9,38,98,152,7,9,136,0.849,4.48
00sOoojttpdZljH8VgOU0A,Wawa,7408 E Hillsborough Ave,Tampa,FL,33610,27.9963217,-82.3726623,"Food, Gas Stations, Convenience Stores, Coffee & Tea, Sandwiches, Automotive, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,4,1,2,3,0,10,5,2,3,-0.2,2.4
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,4458 York Rd,Buckingham,PA,18912,40.31862,-75.066274,"Grocery, Food, Farmers Market","{'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",0,2,3,2,5,8,20,5,2,13,0.4,3.7
011vcXzrmB86rXoVwCJiJw,CVS Pharmacy,1282 Coast Village Rd,Santa Barbara,CA,93108,34.4218,-119.6409120667,"Drugstores, Health & Medical, Pharmacy, Convenience Stores, Food, Shopping","{'Monday': '8:0-22:0', 'Tuesday': '10:0-20:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",0,13,1,1,2,4,21,14,1,6,-0.381,2.19
0169EQn9SEi1bocoX5Ps1w,Rainbow Grocery,4837 Magazine St,New Orleans,LA,70115,29.9205661,-90.1071195,"Food, Breakfast & Brunch, Grocery, Beer, Wine & Spirits, Restaurants, Sandwiches","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}",0,1,0,1,2,14,18,1,1,16,0.833,4.56
018SgjILDCKLR7gFSEkbGQ,Franklin Family Pharmacy,"400 Downs Blvd, Ste 150",Franklin,TN,37064,35.9087666,-86.8843908,"Gift Shops, Food, Flowers & Gifts, Health & Medical, Coffee & Tea, Vitamins & Supplements, Pharmacy, Shopping","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '12:0-17:0'}",0,1,0,0,0,5,6,1,0,5,0.667,4.33
01Hjn2wHr7Y0GGc7JoJCvA,J J Gandy's Pies,3725 Alt 19,Palm Harbor,FL,34683,28.106409,-82.7693029,"Bakeries, Food, Desserts","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",0,1,0,3,2,30,36,1,3,32,0.861,4.67
01Vuw9VgqJVIwThiGg3sRA,Mitchell Delicatessen,1306 McGavock Pike,Nashville,TN,37216,36.2042208139,-86.7249304707,"Grocery, Sandwiches, Restaurants, Delis, Food, Breakfast & Brunch","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",0,8,2,20,55,293,378,10,20,348,0.894,4.65
01hnPAeSzR_QnojzNJBAcQ,Trader Joe's,90 White Bridge Rd,Nashville,TN,37205,36.1307261,-86.852227,"Specialty Food, Food, Grocery","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '8:0-17:0'}",0,0,2,3,1,12,18,2,3,13,0.611,4.28
01mP5a06zQpaYOakfaVBOQ,Philly's Platinum Grille,7719 Crittenden St,Philadelphia,PA,19118,40.0727911933,-75.1949470435,"Restaurants, Soul Food, American (New), Nightlife, Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,20,8,4,7,6,45,28,4,13,-0.333,2.36
01qVP6UGwWyATJCl-eWvFw,West Meade Wine & Liquor Mart,5402 Harding Pike,Nashville,TN,37205,36.100298,-86.871604,"Beer, Wine & Spirits, Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-21:0', 'Sunday': '10:0-18:0'}",0,0,0,0,0,2,2,0,0,2,1.0,5.0
02RE6PT0pJZqLV-tU6YDoA,Spice of India,1086 Maple Ave,Cherry Hill,NJ,08002,39.9527209,-75.0255034,"Food, Grocery","{'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:0', 'Sunday': '11:0-18:0'}",0,0,0,0,1,3,4,0,0,4,1.0,4.75
02YwTB5KBianMbbXCzDn0w,Hockessin Liquor,727 Ace Memorial Dr,Hockessin,DE,19707,39.7940497,-75.7094858,"Beer, Wine & Spirits, Food","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '12:0-20:0'}",0,1,1,0,2,1,5,2,0,3,0.2,3.2
02_C-qiV1wJbT43mgx_F5Q,Angell's Bar & Grill,999 W Main St,Boise,ID,83702,43.6163619,-116.2055328,"Restaurants, Caterers, Beer, Wine & Spirits, Steakhouses, Food, Event Planning & Services, Nightlife","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:0'}",0,1,4,1,7,2,15,5,1,9,0.267,3.33
02jZC7oX0SbWXVFboNwFGA,Jimmy John's,340 W Dekalb Pike,King of Prussia,PA,19406,40.092678,-75.3721422,"Food, Food Delivery Services, Delis, Sandwiches, Fast Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,4,1,5,9,7,26,5,5,16,0.423,3.54
02nb6CI8w-2EoSEkQdk2Wg,Philadelphia Java Company,852 S 2nd St,Philadelphia,PA,19147,39.9361704128,-75.1469422175,"Bagels, Restaurants, Cafes, Food, Coffee & Tea","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",0,3,3,9,20,37,72,6,9,57,0.708,4.18
02qFLwwFi8T804rHcYh7Zw,Higher Grounds,631 N 3rd St,Philadelphia,PA,19123,39.9620702366,-75.1429857686,"Food, Coffee & Tea","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",0,4,4,6,25,42,81,8,6,67,0.728,4.2
032C5jJEFFpatebqap3LRw,Pizzology,13190 Hazel Dell Pkwy,Carmel,IN,46033,39.9800157905,-86.0721783524,"Local Flavor, Italian, Pizza, Restaurants, Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",0,22,13,19,41,87,182,35,19,128,0.511,3.87
033Ok264muClFlaWFeqo9g,Beaucoup Eats,2323 Canal St,New Orleans,LA,70119,29.963448,-90.083409,"Comfort Food, Soul Food, Cajun/Creole, American (Traditional), Event Planning & Services, Caterers, Restaurants","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",0,10,2,4,3,32,51,12,4,35,0.451,3.88
03Lu3GNBhAp8pBtnXQ3dXQ,Dunkin',18419 US 19 N,Clearwater,FL,33764,27.939727,-82.7296986,"Food, Coffee & Tea, Donuts","{'Monday': '5:0-19:0', 'Tuesday': '5:0-19:0', 'Wednesday': '5:0-19:0', 'Thursday': '5:0-19:0', 'Friday': '5:0-19:0', 'Saturday': '5:0-19:0', 'Sunday': '5:0-19:0'}",0,6,1,0,0,6,13,7,0,6,-0.077,2.92
03YfclexPdS_yrIbU6ahaA,McDonald's,2720 Mount Ephraim Ave,Camden,NJ,08104,39.9105894,-75.098077365,"Food, Burgers, Coffee & Tea, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,7,2,0,0,0,9,9,0,0,-1.0,1.22
03Z0iTZ29-Mh02OXE7sPBQ,Taco Bell,7500 Bustleton Avenue,Philadelphia,PA,19152,40.0510400798,-75.0572700799,"Mexican, Tacos, Breakfast & Brunch, Fast Food, Restaurants","{'Monday': '8:0-1:0', 'Tuesday': '8:0-1:0', 'Wednesday': '8:0-1:0', 'Thursday': '8:0-1:0', 'Friday': '8:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '8:0-1:0'}",0,8,0,0,1,2,11,8,0,3,-0.455,2.0
03an5ytHalUpCjfN8vcjRA,McDonald's,1020 Broad Ripple Ave,Indianapolis,IN,46220,39.870249,-86.140767,"Burgers, Fast Food, Coffee & Tea, Restaurants, Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",0,29,3,0,3,1,36,32,0,4,-0.778,1.44
03cvVjbkCOtiIt51M-MLFg,Prime Halal Meat,500 S 23rd St,Philadelphia,PA,19146,39.9462612,-75.179681,"Restaurants, Specialty Food, Meat Shops, Food, Halal, Grocery","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '15:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-17:0'}",0,2,1,2,6,37,48,3,2,43,0.833,4.56
03dIEDBsDERr6Osmey-udQ,Steelbach at Armature Works,1910 N Ola Ave,Tampa,FL,33602,27.9611064,-82.4640636,"Seafood, Steakhouses, Southern, American (New), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:30-20:0', 'Friday': '11:0-0:0', 'Saturday': '9:30-0:0', 'Sunday': '9:30-22:0'}",0,38,30,43,97,311,519,68,43,408,0.655,4.18
03jQGGJ2ch0uHTtW-UUUqg,Famous 4th Street Delicatessen,700 S 4th St,Philadelphia,PA,19147,39.9404915,-75.1496827,"Bakeries, Breakfast & Brunch, Delis, Restaurants, Food, Sandwiches, Desserts","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",0,43,14,21,101,180,359,57,21,281,0.624,4.01
03qRiWY2GZ8AJChPv41wCQ,Lucky Chinese Cookie Factory,155 N 9th St,Philadelphia,PA,19107,39.9550089,-75.15416,"Specialty Food, Food, Local Flavor","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '8:0-16:0'}",0,0,0,3,3,3,9,0,3,6,0.667,4.0
03u-wHrKSntiQvfxs4z84g,Wawa,332 South Black Horse Pk,Williamstown,NJ,08094,39.6858366637,-74.9884231208,"Food, Convenience Stores, Coffee & Tea, Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,1,0,0,0,3,4,1,0,3,0.5,4.0
046elErF7jpUvF0vnXQyPg,Brindavan International Foods,1780 E 116th St,Carmel,IN,46032,39.9566808,-86.1243869,"Grocery, Food, Specialty Food, Ethnic Food, Imported Food, Herbs & Spices","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,0,0,2,1,0,3,0,2,1,0.333,3.33
04UD14gamNjLY0IDYVhHJg,Dmitri's,795 S 3rd St,Philadelphia,PA,19147,39.9380132,-75.1481307,"Mediterranean, Restaurants, Seafood, Greek","{'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:0-21:0'}",0,13,8,13,38,60,132,21,13,98,0.583,3.94
04UWD_QOyfn-NxcQ04M0-g,Blake's Lotaburger,1600 West Valencia Rd,Tucson,AZ,85746,32.13435,-110.999752,"Burgers, Hot Dogs, Sandwiches, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-18:0', 'Saturday': '9:0-22:0', 'Sunday': '7:0-22:0'}",0,17,14,8,5,11,55,31,8,16,-0.273,2.62
04WeiTVNEnhMa4Ty5bpfZA,Papi's Food Market,5502 N Armenia Ave,Tampa,FL,33603,27.9970578,-82.4847728,"Grocery, Food","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-19:0', 'Sunday': '8:0-14:0'}",0,1,0,1,3,5,10,1,1,8,0.7,4.1
04WpqoyyuqX5IrgI-gAAeA,Chipotle Mexican Grill,533 S Howard Ave,Tampa,FL,33606,27.9396844943,-82.4833868644,"Mexican, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}",0,44,10,8,17,17,96,54,8,34,-0.208,2.51
04bnx8EOir7t3k92a7DV3Q,Keystone Pizza,116 Ford St,West Conshohocken,PA,19428,40.0690547,-75.312269,"Pizza, Restaurants, Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",0,6,5,8,7,13,39,11,8,20,0.231,3.41
04fXO139TLOs8NGQ9MSguw,Getgo,11545 N Illinois St,Carmel,IN,46032,39.9554467033,-86.1630396532,"Food, Automotive, Convenience Stores, Gas Stations","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,3,1,2,3,4,13,4,2,7,0.231,3.31
04lEB3_tQGky8dq5kCa9Vg,Steak ’n Shake,1501 E 86th St,Indianapolis,IN,46240,39.9120664,-86.1345773831,"Burgers, Restaurants, Steakhouses, Breakfast & Brunch, American (New), American (Traditional), Diners, Fast Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",0,20,3,4,5,5,37,23,4,10,-0.351,2.24
04o5d9u5NnS2SsOxkKos1g,Catelynn's Family Restaurant,"933 Behrman Hwy, Ste A",Terrytown,LA,70056,29.8896275912,-90.018806114,"Food, Barbeque, Cupcakes, Restaurants","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-22:0'}",0,1,0,2,0,0,3,1,2,0,-0.333,2.33
050qnpy_nvxRLBR11HtEHA,Taco Bell,5721 W. 86th Street,Indianapolis,IN,46278,39.91131,-86.26207,"Tex-Mex, Tacos, Restaurants, Breakfast & Brunch, Fast Food, Mexican","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",0,12,3,1,3,3,22,15,1,6,-0.409,2.18
055MXBjBRCCo3A7SHmR64g,Lucky 7 Deli,1938 Princeton Ave,Lawrence Township,NJ,08648,40.2489289,-74.743003,"Delis, Food, Restaurants","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}",0,1,2,2,8,9,22,3,2,17,0.636,4.0
059fmQtYFQv3-hINwfpGsw,Cafe Ma'kai,1210 Wedgewood Ave,Nashville,TN,37212,36.1363803,-86.789487,"Breakfast & Brunch, Restaurants, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",0,9,2,0,2,31,44,11,0,33,0.5,4.0
05OxOZNnxX9eWikCLEmsdg,Save-On-Foods,9510 160 Avenue NW,Edmonton,AB,T5Z 3R7,53.6217751912,-113.488551736,"Food, Grocery","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",0,1,0,0,2,0,3,1,0,2,0.333,3.0
05V62BosZxIQke9yXnJiRQ,Garcia's Bakery,5805 State Rd 674,wimauma,FL,33598,27.7122123,-82.2988251,"Restaurants, Bakeries, Mexican, Breakfast & Brunch, Food","{'Monday': '5:0-19:45', 'Tuesday': '5:0-19:45', 'Wednesday': '5:0-19:45', 'Thursday': '5:0-19:45', 'Friday': '5:0-19:45', 'Saturday': '5:0-19:0'}",0,0,0,1,1,3,5,0,1,4,0.8,4.4
05j45Iu2bFI_-nDPR39bxw,Walmart Neighborhood Market,5500 E 22nd St,Tucson,AZ,85711,32.2059761,-110.8741353,"Shopping, Food, Electronics, Fashion, Discount Store, Grocery, Drugstores, Department Stores","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}",0,1,1,1,0,1,4,2,1,1,-0.25,2.75
